scenario,n,trial,rank,lambda_min_information,parameter_covered,aligned_sum_width,empty,lower,upper,width,delta_covered,decision,incorrect_claim,sign_error
balanced,2048,131,2,1023.9999999999999,1,0.022947626537632715,0,0.18736308759286113,0.21981593226665397,0.032452844673792836,1,1,0,0
balanced,2048,132,2,1023.9999999999999,1,0.022947626537632604,0,0.17887553006423007,0.2113283747380229,0.032452844673792836,1,1,0,0
balanced,2048,133,2,1023.9999999999999,1,0.022947626537632715,0,0.18990613294826986,0.2223589776220627,0.032452844673792836,1,1,0,0
balanced,2048,134,2,1023.9999999999999,1,0.022947626537632604,0,0.18121000486797278,0.21366284954176562,0.032452844673792836,1,1,0,0
balanced,2048,135,2,1023.9999999999999,1,0.022947626537632715,0,0.18770681756839608,0.2201596622421889,0.032452844673792836,1,1,0,0
balanced,2048,136,2,1023.9999999999999,1,0.022947626537632715,0,0.19657397449870978,0.22902681917250262,0.032452844673792836,1,1,0,0
balanced,2048,137,2,1023.9999999999999,0,0.022947626537632715,0,0.19344732776558138,0.2259001724393742,0.032452844673792836,1,1,0,0
balanced,2048,138,2,1023.9999999999999,1,0.022947626537632604,0,0.18961439551437437,0.2220672401881672,0.032452844673792836,1,1,0,0
balanced,2048,139,2,1023.9999999999999,1,0.022947626537632715,0,0.1811185184363469,0.21357136311013974,0.032452844673792836,1,1,0,0
balanced,2048,140,2,1023.9999999999999,1,0.022947626537632604,0,0.19287242140657224,0.22532526608036507,0.032452844673792836,1,1,0,0
balanced,2048,141,2,1023.9999999999999,1,0.022947626537632604,0,0.1848063920675852,0.21725923674137804,0.032452844673792836,1,1,0,0
balanced,2048,142,2,1023.9999999999999,1,0.022947626537632604,0,0.1834383017705155,0.21589114644430835,0.032452844673792836,1,1,0,0
balanced,2048,143,2,1023.9999999999999,1,0.022947626537632604,0,0.19177516036299042,0.22422800503678325,0.032452844673792836,1,1,0,0
balanced,2048,144,2,1023.9999999999999,1,0.022947626537632604,0,0.19675613368150352,0.22920897835529636,0.032452844673792836,1,1,0,0
balanced,2048,145,2,1023.9999999999999,1,0.022947626537632715,0,0.17191737790599526,0.2043702225797881,0.032452844673792836,1,1,0,0
balanced,2048,146,2,1023.9999999999999,1,0.022947626537632604,0,0.18778073280771185,0.22023357748150468,0.032452844673792836,1,1,0,0
balanced,2048,147,2,1023.9999999999999,1,0.022947626537632604,0,0.18760173228071358,0.22005457695450642,0.032452844673792836,1,1,0,0
balanced,2048,148,2,1023.9999999999999,0,0.022947626537632604,0,0.16877020565241013,0.20122305032620297,0.032452844673792836,1,1,0,0
balanced,2048,149,2,1023.9999999999999,1,0.022947626537632604,0,0.17664159649519684,0.20909444116898968,0.032452844673792836,1,1,0,0
balanced,2048,150,2,1023.9999999999999,1,0.022947626537632604,0,0.17540597808564612,0.20785882275943895,0.032452844673792836,1,1,0,0
balanced,2048,151,2,1023.9999999999999,1,0.022947626537632604,0,0.18176356621104162,0.21421641088483445,0.032452844673792836,1,1,0,0
balanced,2048,152,2,1023.9999999999999,1,0.022947626537632715,0,0.18927302110332822,0.22172586577712106,0.032452844673792836,1,1,0,0
balanced,2048,153,2,1023.9999999999999,1,0.022947626537632604,0,0.17970095183406476,0.2121537965078576,0.032452844673792836,1,1,0,0
balanced,2048,154,2,1023.9999999999999,1,0.022947626537632604,0,0.18208220460832125,0.2145350492821141,0.032452844673792836,1,1,0,0
balanced,2048,155,2,1023.9999999999999,1,0.022947626537632715,0,0.185567019163575,0.21801986383736782,0.032452844673792836,1,1,0,0
balanced,2048,156,2,1023.9999999999999,1,0.022947626537632715,0,0.1869515693784179,0.21940441405221073,0.032452844673792836,1,1,0,0
balanced,2048,157,2,1023.9999999999999,1,0.022947626537632715,0,0.17771552185097006,0.2101683665247629,0.032452844673792836,1,1,0,0
balanced,2048,158,2,1023.9999999999999,0,0.022947626537632715,0,0.1967845491124282,0.22923739378622104,0.032452844673792836,1,1,0,0
balanced,2048,159,2,1023.9999999999999,1,0.022947626537632604,0,0.18900953318761632,0.22146237786140915,0.032452844673792836,1,1,0,0
balanced,2048,160,2,1023.9999999999999,1,0.022947626537632604,0,0.18571308147891608,0.2181659261527089,0.032452844673792836,1,1,0,0
balanced,2048,161,2,1023.9999999999999,1,0.022947626537632493,0,0.1809589782580856,0.21341182293187844,0.032452844673792836,1,1,0,0
balanced,2048,162,2,1023.9999999999999,1,0.022947626537632604,0,0.17785761299225017,0.210310457666043,0.032452844673792836,1,1,0,0
balanced,2048,163,2,1023.9999999999999,1,0.022947626537632715,0,0.18608127842173483,0.21853412309552767,0.032452844673792836,1,1,0,0
balanced,2048,164,2,1023.9999999999999,1,0.022947626537632715,0,0.17686694421275362,0.20931978888654645,0.032452844673792836,1,1,0,0
balanced,2048,165,2,1023.9999999999999,1,0.022947626537632604,0,0.1856416678225592,0.21809451249635203,0.032452844673792836,1,1,0,0
balanced,2048,166,2,1023.9999999999999,1,0.022947626537632493,0,0.18974261030231154,0.22219545497610438,0.032452844673792836,1,1,0,0
balanced,2048,167,2,1023.9999999999999,1,0.022947626537632715,0,0.1924646119875575,0.22491745666135032,0.032452844673792836,1,1,0,0
balanced,2048,168,2,1023.9999999999999,1,0.022947626537632604,0,0.17479613947134381,0.20724898414513665,0.032452844673792836,1,1,0,0
balanced,2048,169,2,1023.9999999999999,1,0.022947626537632604,0,0.18618505034232974,0.21863789501612257,0.032452844673792836,1,1,0,0
balanced,2048,170,2,1023.9999999999999,1,0.022947626537632604,0,0.181801929327068,0.21425477400086085,0.032452844673792836,1,1,0,0
balanced,2048,171,2,1023.9999999999999,1,0.022947626537632715,0,0.18015028269205824,0.21260312736585107,0.032452844673792836,1,1,0,0
balanced,2048,172,2,1023.9999999999999,1,0.022947626537632604,0,0.18177370808139193,0.21422655275518476,0.032452844673792836,1,1,0,0
balanced,2048,173,2,1023.9999999999999,1,0.022947626537632715,0,0.18537587624873797,0.2178287209225308,0.032452844673792836,1,1,0,0
balanced,2048,174,2,1023.9999999999999,1,0.022947626537632715,0,0.18665702306862403,0.21910986774241686,0.032452844673792836,1,1,0,0
balanced,2048,175,2,1023.9999999999999,1,0.022947626537632604,0,0.1806829931664059,0.21313583784019874,0.032452844673792836,1,1,0,0
balanced,2048,176,2,1023.9999999999999,1,0.022947626537632715,0,0.18689103934634987,0.2193438840201427,0.032452844673792836,1,1,0,0
balanced,2048,177,2,1023.9999999999999,1,0.022947626537632715,0,0.18344041511776704,0.21589325979155988,0.032452844673792836,1,1,0,0
balanced,2048,178,2,1023.9999999999999,1,0.022947626537632604,0,0.18651129774550007,0.2189641424192929,0.032452844673792836,1,1,0,0
balanced,2048,179,2,1023.9999999999999,1,0.022947626537632715,0,0.19056782564728691,0.22302067032107975,0.032452844673792836,1,1,0,0
balanced,2048,180,2,1023.9999999999999,1,0.022947626537632493,0,0.1845298055048714,0.21698265017866425,0.032452844673792836,1,1,0,0
balanced,2048,181,2,1023.9999999999999,1,0.022947626537632715,0,0.18035241690803505,0.2128052615818279,0.032452844673792836,1,1,0,0
balanced,2048,182,2,1023.9999999999999,1,0.022947626537632715,0,0.1833060334451596,0.21575887811895245,0.032452844673792836,1,1,0,0
balanced,2048,183,2,1023.9999999999999,1,0.022947626537632715,0,0.1826983610388177,0.21515120571261054,0.032452844673792836,1,1,0,0
balanced,2048,184,2,1023.9999999999999,1,0.022947626537632715,0,0.18967299199767373,0.22212583667146657,0.032452844673792836,1,1,0,0
balanced,2048,185,2,1023.9999999999999,1,0.022947626537632493,0,0.18850991065491712,0.22096275532870996,0.032452844673792836,1,1,0,0
balanced,2048,186,2,1023.9999999999999,1,0.022947626537632604,0,0.17687299772620374,0.20932584239999658,0.032452844673792836,1,1,0,0
balanced,2048,187,2,1023.9999999999999,1,0.022947626537632715,0,0.18736828651422827,0.2198211311880211,0.032452844673792836,1,1,0,0
balanced,2048,188,2,1023.9999999999999,1,0.022947626537632604,0,0.17679689705006202,0.20924974172385485,0.032452844673792836,1,1,0,0
balanced,2048,189,2,1023.9999999999999,1,0.022947626537632715,0,0.1732974477799708,0.20575029245376364,0.032452844673792836,1,1,0,0
balanced,2048,190,2,1023.9999999999999,1,0.022947626537632604,0,0.18831765247302534,0.22077049714681818,0.032452844673792836,1,1,0,0
balanced,2048,191,2,1023.9999999999999,1,0.022947626537632715,0,0.19114629153754525,0.2235991362113381,0.032452844673792836,1,1,0,0
balanced,2048,192,2,1023.9999999999999,1,0.022947626537632493,0,0.1770579019824215,0.20951074665621433,0.032452844673792836,1,1,0,0
balanced,2048,193,2,1023.9999999999999,0,0.022947626537632604,0,0.17418782811180483,0.20664067278559767,0.032452844673792836,1,1,0,0
balanced,2048,194,2,1023.9999999999999,1,0.022947626537632604,0,0.18308126357918708,0.21553410825297992,0.032452844673792836,1,1,0,0
balanced,2048,195,2,1023.9999999999999,1,0.022947626537632493,0,0.18596972295132608,0.2184225676251189,0.032452844673792836,1,1,0,0
balanced,2048,196,2,1023.9999999999999,1,0.022947626537632715,0,0.18767790715979416,0.220130751833587,0.032452844673792836,1,1,0,0
balanced,2048,197,2,1023.9999999999999,1,0.022947626537632604,0,0.1857002759564736,0.21815312063026643,0.032452844673792836,1,1,0,0
balanced,2048,198,2,1023.9999999999999,1,0.022947626537632715,0,0.18674989737403902,0.21920274204783186,0.032452844673792836,1,1,0,0
balanced,2048,199,2,1023.9999999999999,1,0.022947626537632604,0,0.1834814203808794,0.21593426505467223,0.032452844673792836,1,1,0,0
balanced,2048,200,2,1023.9999999999999,1,0.022947626537632715,0,0.18259594497114034,0.21504878964493318,0.032452844673792836,1,1,0,0
balanced,2048,201,2,1023.9999999999999,1,0.022947626537632604,0,0.17956537769644187,0.2120182223702347,0.032452844673792836,1,1,0,0
balanced,2048,202,2,1023.9999999999999,1,0.022947626537632604,0,0.182529868290859,0.21498271296465182,0.032452844673792836,1,1,0,0
balanced,2048,203,2,1023.9999999999999,1,0.022947626537632715,0,0.18508564700406605,0.21753849167785888,0.032452844673792836,1,1,0,0
balanced,2048,204,2,1023.9999999999999,1,0.022947626537632604,0,0.17666317063180514,0.20911601530559798,0.032452844673792836,1,1,0,0
balanced,2048,205,2,1023.9999999999999,0,0.022947626537632604,0,0.17625332081149558,0.20870616548528842,0.032452844673792836,1,1,0,0
balanced,2048,206,2,1023.9999999999999,1,0.022947626537632715,0,0.19099088087870064,0.22344372555249348,0.032452844673792836,1,1,0,0
balanced,2048,207,2,1023.9999999999999,0,0.022947626537632493,0,0.1756297768517962,0.20808262152558904,0.032452844673792836,1,1,0,0
balanced,2048,208,2,1023.9999999999999,1,0.022947626537632715,0,0.1905188793265415,0.22297172400033433,0.032452844673792836,1,1,0,0
balanced,2048,209,2,1023.9999999999999,1,0.022947626537632604,0,0.18026715985085684,0.21272000452464968,0.032452844673792836,1,1,0,0
balanced,2048,210,2,1023.9999999999999,1,0.022947626537632715,0,0.18377855351691913,0.21623139819071197,0.032452844673792836,1,1,0,0
balanced,2048,211,2,1023.9999999999999,1,0.022947626537632604,0,0.1733855565229599,0.20583840119675273,0.032452844673792836,1,1,0,0
balanced,2048,212,2,1023.9999999999999,1,0.022947626537632604,0,0.17411251244505616,0.206565357118849,0.032452844673792836,1,1,0,0
balanced,2048,213,2,1023.9999999999999,1,0.022947626537632493,0,0.1795544274268086,0.21200727210060144,0.032452844673792836,1,1,0,0
balanced,2048,214,2,1023.9999999999999,1,0.022947626537632493,0,0.192651335523292,0.22510418019708484,0.032452844673792836,1,1,0,0
balanced,2048,215,2,1023.9999999999999,1,0.022947626537632604,0,0.17378001224374834,0.20623285691754117,0.032452844673792836,1,1,0,0
balanced,2048,216,2,1023.9999999999999,1,0.022947626537632493,0,0.17816832759038448,0.21062117226417731,0.032452844673792836,1,1,0,0
balanced,2048,217,2,1023.9999999999999,1,0.022947626537632604,0,0.1896832608645782,0.22213610553837104,0.032452844673792836,1,1,0,0
balanced,2048,218,2,1023.9999999999999,1,0.022947626537632604,0,0.1740169995051929,0.20646984417898573,0.032452844673792836,1,1,0,0
balanced,2048,219,2,1023.9999999999999,1,0.022947626537632715,0,0.1853730143148914,0.21782585898868423,0.032452844673792836,1,1,0,0
balanced,2048,220,2,1023.9999999999999,1,0.022947626537632715,0,0.1866439644259587,0.21909680909975154,0.032452844673792836,1,1,0,0
balanced,2048,221,2,1023.9999999999999,1,0.022947626537632493,0,0.18589220610007023,0.21834505077386307,0.032452844673792836,1,1,0,0
balanced,2048,222,2,1023.9999999999999,1,0.022947626537632715,0,0.17820783071389995,0.2106606753876928,0.032452844673792836,1,1,0,0
balanced,2048,223,2,1023.9999999999999,1,0.022947626537632715,0,0.18568217596295888,0.21813502063675172,0.032452844673792836,1,1,0,0
balanced,2048,224,2,1023.9999999999999,1,0.022947626537632715,0,0.18131117842737537,0.2137640231011682,0.032452844673792836,1,1,0,0
balanced,2048,225,2,1023.9999999999999,1,0.022947626537632715,0,0.17915954588424143,0.21161239055803427,0.032452844673792836,1,1,0,0
balanced,2048,226,2,1023.9999999999999,1,0.022947626537632604,0,0.19142242930599668,0.2238752739797895,0.032452844673792836,1,1,0,0
balanced,2048,227,2,1023.9999999999999,1,0.022947626537632604,0,0.17728787789742084,0.20974072257121368,0.032452844673792836,1,1,0,0
balanced,2048,228,2,1023.9999999999999,1,0.022947626537632604,0,0.17913214226989643,0.21158498694368927,0.032452844673792836,1,1,0,0
balanced,2048,229,2,1023.9999999999999,1,0.022947626537632715,0,0.18769307477942354,0.22014591945321638,0.032452844673792836,1,1,0,0
balanced,2048,230,2,1023.9999999999999,1,0.022947626537632604,0,0.1858048877224756,0.21825773239626844,0.032452844673792836,1,1,0,0
balanced,2048,231,2,1023.9999999999999,1,0.022947626537632604,0,0.17412786739610514,0.20658071206989798,0.032452844673792836,1,1,0,0
balanced,2048,232,2,1023.9999999999999,1,0.022947626537632715,0,0.19511718245010373,0.22757002712389657,0.032452844673792836,1,1,0,0
balanced,2048,233,2,1023.9999999999999,1,0.022947626537632604,0,0.18013070200981457,0.2125835466836074,0.032452844673792836,1,1,0,0
balanced,2048,234,2,1023.9999999999999,1,0.022947626537632604,0,0.18059358759047112,0.21304643226426395,0.032452844673792836,1,1,0,0
balanced,2048,235,2,1023.9999999999999,0,0.022947626537632604,0,0.17601350175614078,0.2084663464299336,0.032452844673792836,1,1,0,0
balanced,2048,236,2,1023.9999999999999,1,0.022947626537632715,0,0.18789765505707057,0.2203504997308634,0.032452844673792836,1,1,0,0
balanced,2048,237,2,1023.9999999999999,1,0.022947626537632715,0,0.1863827233258713,0.21883556799966414,0.032452844673792836,1,1,0,0
balanced,2048,238,2,1023.9999999999999,1,0.022947626537632604,0,0.17813096326652467,0.2105838079403175,0.032452844673792836,1,1,0,0
balanced,2048,239,2,1023.9999999999999,1,0.022947626537632604,0,0.1726461758191396,0.20509902049293244,0.032452844673792836,1,1,0,0
balanced,2048,240,2,1023.9999999999999,1,0.022947626537632493,0,0.1789245959590829,0.21137744063287572,0.032452844673792836,1,1,0,0
balanced,2048,241,2,1023.9999999999999,1,0.022947626537632604,0,0.17897847194386668,0.21143131661765951,0.032452844673792836,1,1,0,0
balanced,2048,242,2,1023.9999999999999,1,0.022947626537632604,0,0.1905013486820465,0.22295419335583933,0.032452844673792836,1,1,0,0
balanced,2048,243,2,1023.9999999999999,1,0.022947626537632715,0,0.18662708607002415,0.219079930743817,0.032452844673792836,1,1,0,0
balanced,2048,244,2,1023.9999999999999,1,0.022947626537632493,0,0.18007307754395108,0.2125259222177439,0.032452844673792836,1,1,0,0
balanced,2048,245,2,1023.9999999999999,1,0.022947626537632604,0,0.17391548836648357,0.2063683330402764,0.032452844673792836,1,1,0,0
balanced,2048,246,2,1023.9999999999999,1,0.022947626537632493,0,0.18487262479534755,0.2173254694691404,0.032452844673792836,1,1,0,0
balanced,2048,247,2,1023.9999999999999,1,0.022947626537632715,0,0.18351580942141588,0.2159686540952087,0.032452844673792836,1,1,0,0
balanced,2048,248,2,1023.9999999999999,1,0.022947626537632715,0,0.18231221260001018,0.21476505727380302,0.032452844673792836,1,1,0,0
balanced,2048,249,2,1023.9999999999999,1,0.022947626537632715,0,0.1871070539454709,0.21955989861926373,0.032452844673792836,1,1,0,0
balanced,2048,250,2,1023.9999999999999,1,0.022947626537632604,0,0.1875511542834004,0.22000399895719325,0.032452844673792836,1,1,0,0
balanced,2048,251,2,1023.9999999999999,1,0.022947626537632715,0,0.1850787161034847,0.21753156077727753,0.032452844673792836,1,1,0,0
balanced,2048,252,2,1023.9999999999999,1,0.022947626537632604,0,0.17616401099809093,0.20861685567188376,0.032452844673792836,1,1,0,0
balanced,2048,253,2,1023.9999999999999,1,0.022947626537632493,0,0.18473501588267977,0.2171878605564726,0.032452844673792836,1,1,0,0
balanced,2048,254,2,1023.9999999999999,1,0.022947626537632604,0,0.19220765447328275,0.2246604991470756,0.032452844673792836,1,1,0,0
balanced,2048,255,2,1023.9999999999999,1,0.022947626537632715,0,0.18561553177130985,0.21806837644510269,0.032452844673792836,1,1,0,0
balanced,2048,256,2,1023.9999999999999,1,0.022947626537632715,0,0.18191332705848096,0.2143661717322738,0.032452844673792836,1,1,0,0
balanced,2048,257,2,1023.9999999999999,1,0.022947626537632715,0,0.18131394139795654,0.21376678607174937,0.032452844673792836,1,1,0,0
balanced,2048,258,2,1023.9999999999999,1,0.022947626537632604,0,0.1765626272416601,0.20901547191545294,0.032452844673792836,1,1,0,0
balanced,2048,259,2,1023.9999999999999,1,0.022947626537632715,0,0.17962666717749431,0.21207951185128715,0.032452844673792836,1,1,0,0
balanced,2048,260,2,1023.9999999999999,1,0.022947626537632604,0,0.1750362535347168,0.20748909820850964,0.032452844673792836,1,1,0,0
balanced,2048,261,2,1023.9999999999999,1,0.022947626537632604,0,0.18048156664132697,0.2129344113151198,0.032452844673792836,1,1,0,0
balanced,2048,262,2,1023.9999999999999,1,0.022947626537632604,0,0.18442853363204886,0.2168813783058417,0.032452844673792836,1,1,0,0
balanced,2048,263,2,1023.9999999999999,1,0.022947626537632715,0,0.17566458395251766,0.2081174286263105,0.032452844673792836,1,1,0,0
balanced,2048,264,2,1023.9999999999999,1,0.022947626537632604,0,0.17991293021622284,0.21236577489001568,0.032452844673792836,1,1,0,0
balanced,2048,265,2,1023.9999999999999,1,0.022947626537632715,0,0.1720850312331781,0.20453787590697092,0.032452844673792836,1,1,0,0
balanced,2048,266,2,1023.9999999999999,1,0.022947626537632715,0,0.17686701010276323,0.20931985477655607,0.032452844673792836,1,1,0,0
balanced,2048,267,2,1023.9999999999999,1,0.022947626537632604,0,0.17790138267102223,0.21035422734481507,0.032452844673792836,1,1,0,0
balanced,2048,268,2,1023.9999999999999,1,0.022947626537632604,0,0.1792347970503535,0.21168764172414634,0.032452844673792836,1,1,0,0
balanced,2048,269,2,1023.9999999999999,1,0.022947626537632604,0,0.1823351061822598,0.21478795085605262,0.032452844673792836,1,1,0,0
balanced,2048,270,2,1023.9999999999999,1,0.022947626537632604,0,0.18691044067918156,0.2193632853529744,0.032452844673792836,1,1,0,0
balanced,2048,271,2,1023.9999999999999,1,0.022947626537632715,0,0.1785939451239022,0.21104678979769503,0.032452844673792836,1,1,0,0
balanced,2048,272,2,1023.9999999999999,1,0.022947626537632493,0,0.18370484555772265,0.2161576902315155,0.032452844673792836,1,1,0,0
balanced,2048,273,2,1023.9999999999999,1,0.022947626537632604,0,0.18207959862369494,0.21453244329748777,0.032452844673792836,1,1,0,0
balanced,2048,274,2,1023.9999999999999,1,0.022947626537632715,0,0.1853436661529808,0.21779651082677365,0.032452844673792836,1,1,0,0
balanced,2048,275,2,1023.9999999999999,1,0.022947626537632604,0,0.186417940138507,0.21887078481229982,0.032452844673792836,1,1,0,0
balanced,2048,276,2,1023.9999999999999,1,0.022947626537632604,0,0.18252392797024297,0.2149767726440358,0.032452844673792836,1,1,0,0
balanced,2048,277,2,1023.9999999999999,1,0.022947626537632604,0,0.17015654570275107,0.2026093903765439,0.032452844673792836,1,1,0,0
balanced,2048,278,2,1023.9999999999999,1,0.022947626537632715,0,0.18730949106968803,0.21976233574348086,0.032452844673792836,1,1,0,0
balanced,2048,279,2,1023.9999999999999,1,0.022947626537632715,0,0.17627251844712993,0.20872536312092277,0.032452844673792836,1,1,0,0
balanced,2048,280,2,1023.9999999999999,1,0.022947626537632715,0,0.17717294639508413,0.20962579106887697,0.032452844673792836,1,1,0,0
balanced,2048,281,2,1023.9999999999999,1,0.022947626537632604,0,0.1884827390278126,0.22093558370160543,0.032452844673792836,1,1,0,0
balanced,2048,282,2,1023.9999999999999,1,0.022947626537632604,0,0.17237924841237995,0.20483209308617278,0.032452844673792836,1,1,0,0
balanced,2048,283,2,1023.9999999999999,1,0.022947626537632715,0,0.18018452985579936,0.2126373745295922,0.032452844673792836,1,1,0,0
balanced,2048,284,2,1023.9999999999999,1,0.022947626537632715,0,0.19736240677296768,0.22981525144676052,0.032452844673792836,1,1,0,0
balanced,2048,285,2,1023.9999999999999,1,0.022947626537632715,0,0.18216135115984855,0.21461419583364139,0.032452844673792836,1,1,0,0
balanced,2048,286,2,1023.9999999999999,1,0.022947626537632715,0,0.18684463630976844,0.21929748098356128,0.032452844673792836,1,1,0,0
balanced,2048,287,2,1023.9999999999999,1,0.022947626537632604,0,0.1907569666582789,0.22320981133207174,0.032452844673792836,1,1,0,0
balanced,2048,288,2,1023.9999999999999,1,0.022947626537632715,0,0.18821984320402035,0.2206726878778132,0.032452844673792836,1,1,0,0
balanced,2048,289,2,1023.9999999999999,1,0.022947626537632715,0,0.18323221575698556,0.2156850604307784,0.032452844673792836,1,1,0,0
balanced,2048,290,2,1023.9999999999999,1,0.022947626537632715,0,0.1899503326400892,0.22240317731388204,0.032452844673792836,1,1,0,0
balanced,2048,291,2,1023.9999999999999,1,0.022947626537632715,0,0.1864654926027075,0.21891833727650034,0.032452844673792836,1,1,0,0
balanced,2048,292,2,1023.9999999999999,1,0.022947626537632493,0,0.19098115623064665,0.2234340009044395,0.032452844673792836,1,1,0,0
balanced,2048,293,2,1023.9999999999999,1,0.022947626537632715,0,0.18210443064713266,0.2145572753209255,0.032452844673792836,1,1,0,0
balanced,2048,294,2,1023.9999999999999,1,0.022947626537632604,0,0.17843879275903957,0.2108916374328324,0.032452844673792836,1,1,0,0
balanced,2048,295,2,1023.9999999999999,1,0.022947626537632604,0,0.17339403931453967,0.2058468839883325,0.032452844673792836,1,1,0,0
balanced,2048,296,2,1023.9999999999999,0,0.022947626537632715,0,0.17517722527011825,0.2076300699439111,0.032452844673792836,1,1,0,0
balanced,2048,297,2,1023.9999999999999,1,0.022947626537632715,0,0.1720660801542736,0.20451892482806644,0.032452844673792836,1,1,0,0
balanced,2048,298,2,1023.9999999999999,1,0.022947626537632604,0,0.18844190455771814,0.22089474923151098,0.032452844673792836,1,1,0,0
balanced,2048,299,2,1023.9999999999999,1,0.022947626537632604,0,0.18119300630173002,0.21364585097552286,0.032452844673792836,1,1,0,0
balanced,8192,0,2,4095.9999999999995,1,0.011473813268816357,0,0.1924138871510686,0.20864030948796514,0.01622642233689653,1,1,0,0
balanced,8192,1,2,4095.9999999999995,1,0.011473813268816357,0,0.1908275466701651,0.20705396900706163,0.01622642233689653,1,1,0,0
balanced,8192,2,2,4095.9999999999995,1,0.011473813268816468,0,0.19759197428780945,0.21381839662470598,0.01622642233689653,1,1,0,0
balanced,8192,3,2,4095.9999999999995,1,0.011473813268816357,0,0.1901395531231489,0.20636597546004543,0.01622642233689653,1,1,0,0
balanced,8192,4,2,4095.9999999999995,1,0.011473813268816357,0,0.19053310068509866,0.20675952302199518,0.01622642233689653,1,1,0,0
balanced,8192,5,2,4095.9999999999995,1,0.011473813268816357,0,0.18690469123813014,0.20313111357502667,0.01622642233689653,1,1,0,0
balanced,8192,6,2,4095.9999999999995,1,0.011473813268816357,0,0.19513786705162733,0.21136428938852386,0.01622642233689653,1,1,0,0
balanced,8192,7,2,4095.9999999999995,1,0.011473813268816357,0,0.18538866202321375,0.20161508436011027,0.01622642233689653,1,1,0,0
balanced,8192,8,2,4095.9999999999995,1,0.011473813268816357,0,0.19035161106000315,0.20657803339689967,0.01622642233689653,1,1,0,0
balanced,8192,9,2,4095.9999999999995,1,0.011473813268816357,0,0.19638822490058788,0.2126146472374844,0.01622642233689653,1,1,0,0
balanced,8192,10,2,4095.9999999999995,1,0.011473813268816468,0,0.19391037483371049,0.21013679717060701,0.01622642233689653,1,1,0,0
balanced,8192,11,2,4095.9999999999995,1,0.011473813268816468,0,0.19664335348360068,0.2128697758204972,0.01622642233689653,1,1,0,0
balanced,8192,12,2,4095.9999999999995,1,0.011473813268816357,0,0.19331232974273949,0.20953875207963601,0.01622642233689653,1,1,0,0
balanced,8192,13,2,4095.9999999999995,0,0.011473813268816357,0,0.18674918861753864,0.20297561095443517,0.01622642233689653,1,1,0,0
balanced,8192,14,2,4095.9999999999995,1,0.011473813268816468,0,0.19461065498436647,0.210837077321263,0.01622642233689653,1,1,0,0
balanced,8192,15,2,4095.9999999999995,1,0.011473813268816357,0,0.18705046668584868,0.2032768890227452,0.01622642233689653,1,1,0,0
balanced,8192,16,2,4095.9999999999995,1,0.011473813268816357,0,0.18856569695862263,0.20479211929551916,0.01622642233689653,1,1,0,0
balanced,8192,17,2,4095.9999999999995,1,0.011473813268816357,0,0.19411959971409054,0.21034602205098707,0.01622642233689653,1,1,0,0
balanced,8192,18,2,4095.9999999999995,1,0.011473813268816468,0,0.19180439398920862,0.20803081632610515,0.01622642233689653,1,1,0,0
balanced,8192,19,2,4095.9999999999995,1,0.011473813268816357,0,0.19547357258946219,0.21169999492635871,0.01622642233689653,1,1,0,0
balanced,8192,20,2,4095.9999999999995,1,0.011473813268816357,0,0.1938451679046212,0.21007159024151772,0.01622642233689653,1,1,0,0
balanced,8192,21,2,4095.9999999999995,1,0.011473813268816468,0,0.1915255511965666,0.20775197353346314,0.01622642233689653,1,1,0,0
balanced,8192,22,2,4095.9999999999995,1,0.011473813268816468,0,0.19182742283126147,0.208053845168158,0.01622642233689653,1,1,0,0
balanced,8192,23,2,4095.9999999999995,1,0.011473813268816357,0,0.19196604939681244,0.20819247173370897,0.01622642233689653,1,1,0,0
balanced,8192,24,2,4095.9999999999995,0,0.011473813268816357,0,0.19890206040111486,0.21512848273801138,0.01622642233689653,1,1,0,0
balanced,8192,25,2,4095.9999999999995,1,0.011473813268816357,0,0.1907048063133186,0.20693122865021513,0.01622642233689653,1,1,0,0
balanced,8192,26,2,4095.9999999999995,1,0.011473813268816357,0,0.1957355129832284,0.21196193532012492,0.01622642233689653,1,1,0,0
balanced,8192,27,2,4095.9999999999995,1,0.011473813268816468,0,0.1912387929990254,0.20746521533592194,0.01622642233689653,1,1,0,0
balanced,8192,28,2,4095.9999999999995,1,0.011473813268816468,0,0.1961818533085128,0.21240827564540932,0.01622642233689653,1,1,0,0
balanced,8192,29,2,4095.9999999999995,1,0.011473813268816357,0,0.19231511526372863,0.20854153760062516,0.01622642233689653,1,1,0,0
balanced,8192,30,2,4095.9999999999995,1,0.011473813268816468,0,0.19161602397882577,0.2078424463157223,0.01622642233689653,1,1,0,0
balanced,8192,31,2,4095.9999999999995,1,0.011473813268816357,0,0.18664461880522087,0.2028710411421174,0.01622642233689653,1,1,0,0
balanced,8192,32,2,4095.9999999999995,1,0.011473813268816357,0,0.19260295542938266,0.2088293777662792,0.01622642233689653,1,1,0,0
balanced,8192,33,2,4095.9999999999995,1,0.011473813268816357,0,0.19333372581194436,0.20956014814884089,0.01622642233689653,1,1,0,0
balanced,8192,34,2,4095.9999999999995,1,0.011473813268816357,0,0.19372607318910107,0.2099524955259976,0.01622642233689653,1,1,0,0
balanced,8192,35,2,4095.9999999999995,1,0.011473813268816468,0,0.18715851463445493,0.20338493697135146,0.01622642233689653,1,1,0,0
