trial,method,budget,alpha,rank,theta1,theta2,true_delta,delta_hat,parameter_covered,point_sign_error,interval_type,empty,lower,upper,width,delta_covered,decision,incorrect_claim,sign_error
218,c_opt,4,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,scalar_wald,0,-0.24388713482906996,-0.100806251967729,0.14308088286134096,1,-1,0,0
218,c_opt,4,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,shared_parameter_set,0,-0.3626421295753275,0.017948742778528537,0.380590872353856,1,0,0,0
218,c_opt,4,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,scalar_wald,0,-0.308275763763923,-0.036417623032875934,0.2718581407310471,1,0,0,0
218,c_opt,4,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,shared_parameter_set,0,-0.39996076280617143,0.05526737600937248,0.4552281388155439,1,0,0,0
218,c_opt,4,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,scalar_wald,0,-0.34680976644990047,0.002116379653101519,0.348926146103002,1,0,0,0
218,c_opt,4,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,shared_parameter_set,0,-0.4319694507887424,0.08727606399194343,0.5192455147806858,1,0,0,0
218,c_opt,4,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,scalar_wald,0,-0.3802322670508511,0.03553888025405216,0.4157711473049033,1,0,0,0
218,c_opt,4,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,shared_parameter_set,0,-0.4942415973418015,0.14954821054500256,0.6437898078868041,1,0,0,0
218,c_opt,4,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17234669339839948,1,0,scalar_wald,0,-0.44555464855616683,0.10086126175936788,0.5464159103155347,1,0,0,0
218,c_opt,8,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,shared_parameter_set,0,-0.2513122429761339,-0.0747007395988128,0.17661150337732112,1,-1,0,0
218,c_opt,8,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,scalar_wald,0,-0.2135932225521795,-0.11241976002276723,0.10117346252941227,1,-1,0,0
218,c_opt,8,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,shared_parameter_set,0,-0.2975656846370309,-0.028447297937915783,0.26911838669911514,1,0,0,0
218,c_opt,8,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,scalar_wald,0,-0.2591228587033184,-0.0668901238716283,0.19223273483169012,1,-1,0,0
218,c_opt,8,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,shared_parameter_set,0,-0.3239539432591744,-0.0020590393157722264,0.3218949039434022,1,0,0,0
218,c_opt,8,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,scalar_wald,0,-0.28637051330883373,-0.03964246926611299,0.24672804404272075,1,0,0,0
218,c_opt,8,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,shared_parameter_set,0,-0.34658750358853463,0.02057452101358792,0.36716202460212255,1,0,0,0
218,c_opt,8,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,scalar_wald,0,-0.3100037901279774,-0.016009192446969328,0.2939945976810081,1,0,0,0
218,c_opt,8,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,shared_parameter_set,0,-0.3906205606952453,0.0646075781202986,0.4552281388155439,1,0,0,0
218,c_opt,8,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.16300649128747335,1,0,scalar_wald,0,-0.35619368905364085,0.03018070647869414,0.386374395532335,1,0,0,0
218,c_opt,16,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,shared_parameter_set,0,-0.2415753748701731,-0.11669218319651842,0.12488319167365469,1,-1,0,0
218,c_opt,16,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,scalar_wald,0,-0.214903999748681,-0.14336355831801054,0.07154044143067045,1,-1,0,0
218,c_opt,16,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,shared_parameter_set,0,-0.2742814971218097,-0.08398606094488181,0.1902954361769279,1,-1,0,0
218,c_opt,16,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,scalar_wald,0,-0.2470983142161075,-0.111169243850584,0.13592907036552349,1,-1,0,0
218,c_opt,16,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,shared_parameter_set,0,-0.29294081373723174,-0.06532674432945978,0.22761406940777196,1,-1,0,0
218,c_opt,16,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,scalar_wald,0,-0.26636531555909626,-0.09190224250759528,0.174463073051501,1,-1,0,0
218,c_opt,16,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,shared_parameter_set,0,-0.30894515772851716,-0.049322400338174366,0.2596227573903428,1,0,0,0
218,c_opt,16,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,scalar_wald,0,-0.2830765658595716,-0.07519099220711996,0.20788557365245164,1,-1,0,0
218,c_opt,16,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,shared_parameter_set,0,-0.34008123100504684,-0.01818632706164469,0.32189490394340214,1,0,0,0
218,c_opt,16,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.17913377903334576,1,0,scalar_wald,0,-0.31573775661222947,-0.042529801454462085,0.2732079551577674,1,0,0,0
218,c_opt,32,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,0,0,shared_parameter_set,0,-0.2574212082486813,-0.1554545092318005,0.10196669901688082,1,-1,0,0
218,c_opt,32,0.5,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,0,0,scalar_wald,0,-0.23564412165334223,-0.17723159582713957,0.058412525826202655,1,-1,0,0
218,c_opt,32,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,shared_parameter_set,0,-0.2841256452425469,-0.1287500722379349,0.15537557300461202,1,-1,0,0
218,c_opt,32,0.2,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,scalar_wald,0,-0.26193066934130804,-0.15094504813917378,0.11098562120213426,1,-1,0,0
218,c_opt,32,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,shared_parameter_set,0,-0.2993609134614869,-0.11351480401899489,0.18584610944249202,1,-1,0,0
218,c_opt,32,0.1,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,scalar_wald,0,-0.27766211006258823,-0.13521360741789357,0.14244850264469466,1,-1,0,0
218,c_opt,32,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,shared_parameter_set,0,-0.31242840561036256,-0.10044731187011924,0.21198109374024332,1,-1,0,0
218,c_opt,32,0.05,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,scalar_wald,0,-0.29130678879595373,-0.12156892868452804,0.1697378601114257,1,-1,0,0
218,c_opt,32,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,shared_parameter_set,0,-0.33785090298416426,-0.07502481449631748,0.2628260884878468,1,-1,0,0
218,c_opt,32,0.01,2,0.4096975562188597,0.6005049279725221,-0.19080737175366236,-0.2064378587402409,1,0,scalar_wald,0,-0.31797453937452713,-0.09490117810595464,0.2230733612685725,1,-1,0,0
219,random,0,0.5,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,0,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.5,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,0,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.2,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.2,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.1,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.1,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.05,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.05,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.01,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,random,0,0.01,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,random,2,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,0,0,shared_parameter_set,0,0.6685656699401251,1.0,0.3314343300598749,0,1,0,0
219,random,2,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,0,0,scalar_wald,0,0.7565407873852315,0.9925158246028061,0.23597503721757462,0,1,0,0
219,random,2,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,shared_parameter_set,0,0.5606850326218356,1.0,0.43931496737816444,1,1,0,0
219,random,2,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,scalar_wald,0,0.6503483401103911,1.0,0.3496516598896089,0,1,0,0
219,random,2,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,shared_parameter_set,0,0.49913756597605347,1.0,0.5008624340239465,1,1,0,0
219,random,2,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,scalar_wald,0,0.5867964348095432,1.0,0.41320356519045676,1,1,0,0
219,random,2,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,shared_parameter_set,0,0.44634748538022206,1.0,0.5536525146197779,1,1,0,0
219,random,2,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,scalar_wald,0,0.5316746347095476,1.0,0.46832536529045243,1,1,0,0
219,random,2,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,shared_parameter_set,0,0.34364563027133965,1.0,0.6563543697286603,1,1,0,0
219,random,2,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8745283059940188,1,0,scalar_wald,0,0.4239422032442234,1.0,0.5760577967557766,1,1,0,0
219,random,4,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,0,0,shared_parameter_set,0,0.663791857959166,1.0,0.33620814204083405,0,1,0,0
219,random,4,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,0,0,scalar_wald,0,0.75159988101327,0.9871267221240283,0.23552684111075828,0,1,0,0
219,random,4,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,shared_parameter_set,0,0.5561161223212279,1.0,0.44388387767877213,1,1,0,0
219,random,4,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,scalar_wald,0,0.6456091289770578,1.0,0.3543908710229422,0,1,0,0
219,random,4,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,shared_parameter_set,0,0.4946855550528558,1.0,0.5053144449471443,1,1,0,0
219,random,4,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,scalar_wald,0,0.5821779301580159,1.0,0.4178220698419841,1,1,0,0
219,random,4,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,shared_parameter_set,0,0.44199574060754854,1.0,0.5580042593924515,1,1,0,0
219,random,4,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,scalar_wald,0,0.5271608249295492,1.0,0.4728391750704508,1,1,0,0
219,random,4,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,shared_parameter_set,0,0.3394889509266255,1.0,0.6605110490733745,1,1,0,0
219,random,4,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.8693633015686492,1,0,scalar_wald,0,0.41963301365172423,1.0,0.5803669863482758,1,1,0,0
219,random,8,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,0,0,shared_parameter_set,0,0.6227122915133636,0.8904899618811157,0.26777767036775213,1,1,0,0
219,random,8,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,0,0,scalar_wald,0,0.6799017226915887,0.8333005307028907,0.153398808011302,0,1,0,0
219,random,8,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,shared_parameter_set,0,0.5525830042495296,0.9606192491449498,0.40803624489542023,1,1,0,0
219,random,8,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,scalar_wald,0,0.6108698665095132,0.9023323868849661,0.29146252037545284,1,1,0,0
219,random,8,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,shared_parameter_set,0,0.5125732297797275,0.9967174803938091,0.4841442506140816,1,1,0,0
219,random,8,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,scalar_wald,0,0.5695570792124035,0.9436451741820758,0.3740880949696723,1,1,0,0
219,random,8,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,shared_parameter_set,0,0.47825631416990133,1.0,0.5217436858300987,1,1,0,0
219,random,8,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,scalar_wald,0,0.5337243973725005,0.9794778560219788,0.44575345864947824,1,1,0,0
219,random,8,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,shared_parameter_set,0,0.4114935652791103,1.0,0.5885064347208897,1,1,0,0
219,random,8,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7566011266972397,1,0,scalar_wald,0,0.463691453355195,1.0,0.536308546644805,1,1,0,0
219,random,16,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,0,0,shared_parameter_set,0,0.5452163144149651,0.7218278177922863,0.17661150337732123,1,1,0,0
219,random,16,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,0,0,scalar_wald,0,0.5829353348389196,0.6841087973683319,0.10117346252941228,1,1,0,0
219,random,16,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,shared_parameter_set,0,0.49896287275406814,0.7680812594531833,0.26911838669911514,1,1,0,0
219,random,16,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,scalar_wald,0,0.5374056986877807,0.7296384335194708,0.19223273483169012,1,1,0,0
219,random,16,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,shared_parameter_set,0,0.47257461413192464,0.7944695180753268,0.3218949039434022,1,1,0,0
219,random,16,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,scalar_wald,0,0.5101580440822654,0.756886088124986,0.24672804404272064,1,1,0,0
219,random,16,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,shared_parameter_set,0,0.44994105380256444,0.817103078404687,0.36716202460212255,1,1,0,0
219,random,16,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,scalar_wald,0,0.48652476726312166,0.7805193649441298,0.2939945976810081,1,1,0,0
219,random,16,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,shared_parameter_set,0,0.40590799669585376,0.8611361355113977,0.4552281388155439,1,1,0,0
219,random,16,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6335220661036257,1,0,scalar_wald,0,0.4403348683374582,0.8267092638697933,0.38637439553233505,1,1,0,0
219,random,32,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,shared_parameter_set,0,0.5482754080724754,0.675198643122731,0.1269232350502556,1,1,0,0
219,random,32,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,scalar_wald,0,0.5753824764320425,0.6480915747631639,0.07270909833112138,1,1,0,0
219,random,32,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,shared_parameter_set,0,0.5150350112945429,0.7084390399006636,0.19340402860612071,1,1,0,0
219,random,32,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,scalar_wald,0,0.5426622481317512,0.6808118030634552,0.138149554931704,1,1,0,0
219,random,32,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,shared_parameter_set,0,0.49607088332089866,0.7274031678743078,0.23133228455340915,1,1,0,0
219,random,32,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,scalar_wald,0,0.5230805085285534,0.7003935426666531,0.17731303413809973,1,1,0,0
219,random,32,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,shared_parameter_set,0,0.47980509857430653,0.7436689526208999,0.2638638540465934,1,1,0,0
219,random,32,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,scalar_wald,0,0.5060962697255156,0.7173777814696909,0.2112815117441753,1,1,0,0
219,random,32,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,shared_parameter_set,0,0.44816039848251155,0.7753136527126949,0.3271532542301834,1,1,0,0
219,random,32,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6117370255976032,1,0,scalar_wald,0,0.4729015384301002,0.7505725127651063,0.2776709743350061,1,1,0,0
219,d_opt,0,0.5,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,0,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.5,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,0,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.2,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.2,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.1,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.1,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.05,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.05,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.01,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,shared_parameter_set,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,0,0.01,1,0.7876285190880296,0.16339477390646753,0.624233745181562,0.0,1,0,scalar_wald,0,-1.0,1.0,2.0,1,0,0,0
219,d_opt,2,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,shared_parameter_set,0,0.49047423200746415,0.8436972387621066,0.3532230067546424,1,1,0,0
219,d_opt,2,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,scalar_wald,0,0.5659122728553732,0.7682591979141977,0.20234692505882457,1,1,0,0
219,d_opt,2,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,shared_parameter_set,0,0.3979673486856702,0.9362041220839006,0.5382367733982304,1,1,0,0
219,d_opt,2,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,scalar_wald,0,0.47485300055309526,0.8593184702164756,0.3844654696633803,1,1,0,0
219,d_opt,2,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,shared_parameter_set,0,0.3451908314413833,0.9889381306577082,0.6437472992163249,1,1,0,0
219,d_opt,2,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,scalar_wald,0,0.4203576913420647,0.9138137794275062,0.4934560880854415,1,1,0,0
219,d_opt,2,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,shared_parameter_set,0,0.2999237107826629,1.0,0.7000762892173371,1,1,0,0
219,d_opt,2,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,scalar_wald,0,0.37309113770377733,0.9610803330657935,0.5879891953620162,1,1,0,0
219,d_opt,2,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,shared_parameter_set,0,0.21185759656924147,1.0,0.7881424034307585,1,1,0,0
219,d_opt,2,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6670857353847854,1,0,scalar_wald,0,0.28071133985245034,1.0,0.7192886601475497,1,1,0,0
219,d_opt,4,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,0,0,shared_parameter_set,0,0.6552516393773522,0.9050180227246615,0.24976638334730927,0,1,0,0
219,d_opt,4,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,0,0,scalar_wald,0,0.7085943896203363,0.8516752724816773,0.14308088286134102,0,1,0,0
219,d_opt,4,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,shared_parameter_set,0,0.5898393948740788,0.9704302672279348,0.380590872353856,1,1,0,0
219,d_opt,4,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,scalar_wald,0,0.6442057606854832,0.9160639014165304,0.2718581407310472,0,1,0,0
219,d_opt,4,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,shared_parameter_set,0,0.5525207616432348,1.0,0.4474792383567652,1,1,0,0
219,d_opt,4,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,scalar_wald,0,0.6056717579995058,0.9545979041025078,0.348926146103002,1,1,0,0
219,d_opt,4,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,shared_parameter_set,0,0.520512073660664,1.0,0.479487926339336,1,1,0,0
219,d_opt,4,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,scalar_wald,0,0.5722492573985551,0.9880204047034584,0.4157711473049033,1,1,0,0
219,d_opt,4,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,shared_parameter_set,0,0.45823992710760475,1.0,0.5417600728923953,1,1,0,0
219,d_opt,4,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.7801348310510068,1,0,scalar_wald,0,0.5069268758932395,1.0,0.4930731241067605,1,1,0,0
219,d_opt,8,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,shared_parameter_set,0,0.5541915018489438,0.730803005226265,0.17661150337732112,1,1,0,0
219,d_opt,8,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,scalar_wald,0,0.5919105222728982,0.6930839848023105,0.10117346252941228,1,1,0,0
219,d_opt,8,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,shared_parameter_set,0,0.5079380601880468,0.7770564468871619,0.26911838669911514,1,1,0,0
219,d_opt,8,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,scalar_wald,0,0.5463808861217593,0.7386136209534494,0.19223273483169012,1,1,0,0
219,d_opt,8,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,shared_parameter_set,0,0.48154980156590327,0.8034447055093055,0.3218949039434022,1,1,0,0
219,d_opt,8,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,scalar_wald,0,0.519133231516244,0.7658612755589647,0.24672804404272064,1,1,0,0
219,d_opt,8,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,shared_parameter_set,0,0.4589162412365431,0.8260782658386656,0.3671620246021225,1,1,0,0
219,d_opt,8,0.05,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,scalar_wald,0,0.4954999546971003,0.7894945523781084,0.2939945976810081,1,1,0,0
219,d_opt,8,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,shared_parameter_set,0,0.4148831841298324,0.8701113229453763,0.4552281388155439,1,1,0,0
219,d_opt,8,0.01,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6424972535376043,1,0,scalar_wald,0,0.44931005577143684,0.8356844513037718,0.38637439553233494,1,1,0,0
219,d_opt,16,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6770476093284523,1,0,shared_parameter_set,0,0.6049462649984081,0.7491489536584964,0.14420268866008834,1,1,0,0
219,d_opt,16,0.5,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6770476093284523,1,0,scalar_wald,0,0.6357437162105101,0.7183515024463946,0.0826077862358845,0,1,0,0
219,d_opt,16,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6770476093284523,1,0,shared_parameter_set,0,0.5671804880261457,0.7869147306307589,0.21973424260461316,1,1,0,0
219,d_opt,16,0.2,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6770476093284523,1,0,scalar_wald,0,0.5985689239622217,0.7555262946946829,0.1569573707324612,1,1,0,0
219,d_opt,16,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6770476093284523,1,0,shared_parameter_set,0,0.545634565084529,0.8084606535723755,0.2628260884878465,1,1,0,0
219,d_opt,16,0.1,2,0.7876285190880296,0.16339477390646753,0.624233745181562,0.6770476093284523,1,0,scalar_wald,0,0.5763213071385189,0.7777739115183857,0.20145260437986678,1,1,0,0
